project_id,project_ref,gsp,licence_area,technology,mw_installed,mw_export,phase,queue_position,queue_pct,gsp_total_mw,gsp_project_count,firm_date,firm_date,acceptance_date,protections,gsp_fault_constrained,spv_name,spv_postcode,spv_lat,spv_lon,spv_address,spv_county,ecr_flexible,ecr_target_energisation,ecr_mpan,ecr_match_score,ecr_match_type,location_source,ch_company_number,ch_status,ch_incorporated,ch_last_filing,ch_has_charges,ch_charge_count,ch_match_name,ch_match_score,ch_dormant,repd_ref,repd_planning_status,repd_lpa,repd_operator,repd_county,repd_region,repd_postcode,repd_date_refused,repd_date_granted,repd_date_operational,repd_date_construction,repd_match_score,tier,tier_reasons,acq_signal,acq_rationale,last_updated,NESO Countersign Date,Customer Acceptance Date,Obtain Min Info Date,gate_outcome
122,G2-0122,Upper Boat,South Wales,Wind,29.4,29.4,1.0,160,0.35294117647058826,,,30/04/2027,,01/04/2021,,,  cenin renewables ltd,DATA NOT AVAILABLE,51.54598,-3.33823,data not available,data not available,data not available,2027-01-20 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),gsp,07598482,active,2011-04-11,2026-04-11,True,5,CENIN RENEWABLES LIMITED,90.9,False,"repd_ref    A0255
repd_ref     4064
repd_ref      NaN
Name: 3268, dtype: object",Abandoned,Conwy,Vattenfall,Gwynedd,Wales,,,,,,100.0,RED,planning:Abandoned|spv:active|charges:5registered|queue_pct:35%,HIGH,Planning refused but SPV still active and queue position is front-half at Upper Boat. The grid connection offer may survive the planning failure — this is the clearest case for connection inheritance (Path A). Nuclear plant could acquire the SPV and re-apply with a different technology.,2026-05-07T19:15:52,06/04/2021,14/04/2022,16/03/2020,Gate 2
123,G2-0123,WALPOLE 132kV S STN,East Midlands,Solar,10.2,10.2,1.0,160,0.2692307692307692,,,21/10/2026,,01/05/2020,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE, pace fire energy limited,PE22 0TL,52.75293,0.21738,Land Off Mallows Lane,Lincolnshire,data not available,2026-07-20 00:00:00,data not applicable,100.0,gsp+mw+tech,gsp,12397146,active,2020-01-10,2026-03-31,True,2,PACE FIRE ENERGY LIMITED,100.0,False,"repd_ref    C3355
repd_ref     2246
repd_ref      NaN
Name: 1829, dtype: object",Abandoned,South Kesteven,TGC Renewables,Lincolnshire,East Midlands,NG23 5AT,,,,,100.0,RED,planning:Abandoned|spv:active|charges:2registered|queue_pct:27%,HIGH,Planning refused but SPV still active and queue position is front-half at WALPOLE 132kV S STN. The grid connection offer may survive the planning failure — this is the clearest case for connection inheritance (Path A). Nuclear plant could acquire the SPV and re-apply with a different technology.,2026-05-07T19:15:52,06/05/2020,12/05/2020,16/03/2020,Gate 2
124,G2-0124,WALPOLE 132kV S STN,East Midlands,BESS,5.2,10.2,1.0,160,0.2692307692307692,,,21/10/2026,,01/05/2020,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE,,,52.72573,0.19888,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref     NaN
repd_ref    7307
repd_ref     NaN
Name: 5607, dtype: object",Under Construction,West Northamptonshire,Thrive Renewables,Northamptonshire,East Midlands,MK19 6BS,,,,2021-04-19 00:00:00,100.0,AMBER,planning:under_construction(2021-04-19)|queue_pct:27%|no_ecr_match|no_ch_record,MEDIUM,"Consented or progressing, active SPV, good queue position at WALPOLE 132kV S STN, but no registered charges — pre-FID. Developer may be seeking capital or a co-development partner. Path B (co-location partnership) is the natural fit: nuclear provides capital and offtake anchor, developer provides planning and connection. 5 MW.",2026-05-07T19:15:52,06/05/2020,12/05/2020,16/03/2020,Gate 2
125,G2-0125,Uskmouth,South Wales,Wind,18.6,18.6,1.0,163,0.6153846153846154,,,23/01/2030,,01/04/2020,,,Pennant walters holdings ltd,DATA NOT AVAILABLE,51.53729,-2.9719,data not available,data not available,data not available,2030-01-23 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),gsp,05633297,active,2005-11-23,2025-11-23,True,5,PENNANT WALTERS (HOLDINGS) LIMITED,90.3,False,"repd_ref    AA577
repd_ref     3834
repd_ref      NaN
Name: 3051, dtype: object",Abandoned,Rhondda Cynon Taf,Npower Renewables,Mid Glamorgan,Wales,,,,,,100.0,RED,planning:Abandoned|spv:active|charges:5registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Uskmouth. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 19 MW.",2026-05-07T19:15:52,06/04/2020,24/03/2020,17/03/2020,Gate 2
126,G2-0126,BERKSWELL 132kV S STN,East Midlands,Solar,49.9,49.9,1.0,164,0.09375,,,26/09/2025,,01/02/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),,,,52.40476,-1.58711,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref    C3242
repd_ref     2199
repd_ref      NaN
Name: 1782, dtype: object",Planning Permission Expired,North Kesteven,Hazel Capital LLP,Lincolnshire,East Midlands,LN4 3PQ,,,,,100.0,AMBER,planning:Planning Permission Expired|queue_pct:9%|no_ecr_match|no_ch_record,MEDIUM,"Consented or progressing, active SPV, good queue position at BERKSWELL 132kV S STN, but no registered charges — pre-FID. Developer may be seeking capital or a co-development partner. Path B (co-location partnership) is the natural fit: nuclear provides capital and offtake anchor, developer provides planning and connection. 50 MW.",2026-05-07T19:15:52,06/02/2021,19/08/2020,20/03/2020,Gate 2
127,G2-0127,BERKSWELL 132kV S STN,East Midlands,BESS,10.0,49.9,1.0,164,0.09375,,,26/09/2025,,01/02/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),,,,52.38291,-1.58874,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref     NaN
repd_ref    6915
repd_ref     NaN
Name: 5320, dtype: object",Operational,North West Leicestershire,Anesco/ Green Hedge Energy UK,Leicestershire,East Midlands,LE65 1WU,,,2017-03-31 00:00:00,2016-12-15 00:00:00,100.0,AMBER,planning:operational(2017-03-31)|queue_pct:9%|no_ecr_match|no_ch_record,MEDIUM,"Consented or progressing, active SPV, good queue position at BERKSWELL 132kV S STN, but no registered charges — pre-FID. Developer may be seeking capital or a co-development partner. Path B (co-location partnership) is the natural fit: nuclear provides capital and offtake anchor, developer provides planning and connection. 10 MW.",2026-05-07T19:15:52,06/02/2021,19/08/2020,20/03/2020,Gate 2
128,G2-0128,IRONBRIDGE 132kV S STN,West Midlands,Solar,21.0,21,1.0,166,0.3333333333333333,,,31/05/2026,,01/05/2020,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE,Greenvolt power uk ltd,TF10 9EE,52.73991,-2.39745,Wilmoor Lane,data not available,data not available,2026-08-27 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,08786981,dissolved,2013-11-22,2019-12-10,False,0,GREENVOLT POWER LTD,92.7,True,"repd_ref    C2799
repd_ref     2158
repd_ref      NaN
Name: 1745, dtype: object",Operational,Shropshire,Elgin Energy EsCo,Shropshire,West Midlands,SY1 4LL,,,2015-03-31 00:00:00,2015-01-01 00:00:00,100.0,RED,planning:operational(2015-03-31)|spv:dissolved|spv:dormant>18mo|queue_pct:33%,HIGH,"SPV dissolved but queue position is front-half at IRONBRIDGE 132kV S STN. Connection agreement may still be live — check with NGED directly. If novatable, this is low-cost grid access. Verify land rights independently.",2026-05-07T19:15:52,06/05/2020,21/12/2023,23/03/2020,Gate 2
129,G2-0129,BERKSWELL 132kV S STN,East Midlands,Solar,40.0,40,1.0,167,0.1875,,,27/11/2026,,01/02/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),, leicestershire solar 1 limited,CV33 9JN,52.24386,-1.47126,Middle Farm,data not available,data not available,2027-02-03 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,12830500,active,2020-08-21,2025-08-20,False,0,LEICESTERSHIRE SOLAR 1 LIMITED,100.0,False,"repd_ref    AA692
repd_ref     1585
repd_ref      NaN
Name: 1274, dtype: object",Operational,Charnwood,Foresight Solar Fund,Leicestershire,East Midlands,LE12 5SN,,,2013-03-28 00:00:00,2013-02-01 00:00:00,100.0,GREEN,planning:operational(2013-03-28)|spv:active|queue_pct:19%,MEDIUM,"GREEN (consented, active SPV, good queue) but pre-FID — no registered charges yet. Project is real and progressing but not yet at financial close. A co-development or offtake partnership (Path B) could be attractive to both sides: nuclear baseload + data centre demand provides a stronger bankability case than merchant BESS or solar alone. 40 MW at BERKSWELL 132kV S STN.",2026-05-07T19:15:52,06/02/2021,21/07/2020,26/03/2020,Gate 2
130,G2-0130,CHESTERFIELD 132kV S STN,East Midlands,Solar,49.9,49.9,1.0,168,0.35714285714285715,,,01/03/2026,,01/01/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),, hasland green limited owned verdant,S44 5XH,53.2256,-1.39062,Calow,data not available,data not available,2027-04-28 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,08622176,active,2013-07-24,2025-07-24,True,1,HASLAND GREEN LIMITED,75.0,False,"repd_ref    C3242
repd_ref     2199
repd_ref      NaN
Name: 1782, dtype: object",Planning Permission Expired,North Kesteven,Hazel Capital LLP,Lincolnshire,East Midlands,LN4 3PQ,,,,,100.0,GREEN,planning:Planning Permission Expired|spv:active|charges:1registered|queue_pct:36%,LOW,GREEN with registered charges at CHESTERFIELD 132kV S STN — project is at or near FID. Real competition for grid capacity. A voluntary exit would price near full value; not a distressed opportunity. Track as a competitor.,2026-05-07T19:15:52,06/01/2021,11/09/2020,27/03/2020,Gate 2
131,G2-0131,Pembroke Power Station,South Wales,BESS,49.9,49.9,1.0,170,0.375,,,31/10/2026,,28/02/2022,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE,Eclipse power networks limited,SA71 5TP,51.67541,-4.98579,Lambeeth Farm,data not available,data not available,2026-12-10 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,09633506,active,2015-06-11,2025-08-06,True,2,ECLIPSE POWER NETWORKS LIMITED,100.0,False,"repd_ref     NaN
repd_ref    7702
repd_ref    7701
Name: 5860, dtype: object",Planning Permission Granted,Welsh Government (NSIP),Infinis,Vale of Glamorgan,Wales,CF5 6TQ,,,,2025-10-01 00:00:00,100.0,GREEN,planning:under_construction(2025-10-01)|spv:active|charges:2registered|queue_pct:38%,LOW,GREEN with registered charges at Pembroke Power Station — project is at or near FID. Real competition for grid capacity. A voluntary exit would price near full value; not a distressed opportunity. Track as a competitor.,2026-05-07T19:15:52,05/03/2022,30/08/2023,02/04/2020,Gate 2
132,G2-0132,Swansea North Grid,South Wales,Solar,17.6,16.3,1.0,172,0.47058823529411764,,,31/08/2027,,01/07/2020,Protection Clause 2a: Additional protection for projects contracted to connect on or before 31st December 2027,, gwenlais solar limited,SA4 9EX,51.69384,-4.01648,Gwenlais Road,data not available,data not available,2026-10-15 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,14407914,active,2022-10-10,2025-10-01,False,0,GWENLAIS SOLAR LIMITED,100.0,False,"repd_ref     NaN
repd_ref    5462
repd_ref     NaN
Name: 4406, dtype: object",Abandoned,Carmarthenshire,Green Energy UK Direct,Carmarthenshire,Wales,SA17 5YD,,,,,100.0,RED,planning:Abandoned|spv:active|queue_pct:47%,HIGH,Planning refused but SPV still active and queue position is front-half at Swansea North Grid. The grid connection offer may survive the planning failure — this is the clearest case for connection inheritance (Path A). Nuclear plant could acquire the SPV and re-apply with a different technology.,2026-05-07T19:15:52,06/07/2020,08/07/2020,08/04/2020,Gate 2
133,G2-0133,WALPOLE 132kV S STN,East Midlands,Solar,3.0,3,1.0,174,0.4230769230769231,,,26/09/2025,,01/11/2016,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE,Green energy networks ltd,PE6,52.68054,-0.27198,Ford Road,Peterborough,data not available,2027-01-25 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,07775103,dissolved,2011-09-15,2020-09-15,False,0,GREEN ENERGY NETWORKS LTD,100.0,True,"repd_ref    C2677
repd_ref     1285
repd_ref      NaN
Name: 1060, dtype: object",Operational,Charnwood,EBS Energy LLP,Leicestershire,East Midlands,,,,2016-03-15 00:00:00,2016-03-15 00:00:00,100.0,RED,planning:operational(2016-03-15)|spv:dissolved|spv:dormant>18mo|queue_pct:42%,HIGH,"SPV dissolved but queue position is front-half at WALPOLE 132kV S STN. Connection agreement may still be live — check with NGED directly. If novatable, this is low-cost grid access. Verify land rights independently.",2026-05-07T19:15:52,06/11/2016,06/08/2020,21/04/2020,Gate 2
134,G2-0134,WALPOLE 132kV S STN,East Midlands,BESS,3.0,3,1.0,174,0.4230769230769231,,,26/09/2025,,01/11/2016,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE,Lark power development ltd,PE6,52.68054,-0.27198,Ford Road,data not available,data not available,2027-03-22 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,09237525,active,2014-09-26,2025-09-26,False,0,LARK POWER DEVELOPMENT LIMITED,92.9,False,"repd_ref      NaN
repd_ref    11792
repd_ref      NaN
Name: 7999, dtype: object",Planning Application Submitted,West Lindsey,Island Gas Limited,Lincolnshire,East Midlands,LN2 2QU,,,,,100.0,AMBER,spv:active|queue_pct:42%,MEDIUM,"Consented or progressing, active SPV, good queue position at WALPOLE 132kV S STN, but no registered charges — pre-FID. Developer may be seeking capital or a co-development partner. Path B (co-location partnership) is the natural fit: nuclear provides capital and offtake anchor, developer provides planning and connection. 3 MW.",2026-05-07T19:15:52,06/11/2016,06/08/2020,21/04/2020,Gate 2
135,G2-0135,Indian Queens S.G.P.,South West,Solar,40.0,40,1.0,176,0.2631578947368421,,,31/05/2027,,01/12/2020,,,,,50.41288,-4.95684,,,,,,0.0,none,gsp,,,,,,,,,,"repd_ref    C0447
repd_ref     1630
repd_ref      NaN
Name: 1315, dtype: object",Operational,Cornwall,Equitix,Cornwall,South West,PL15 8LY,,,2014-12-10 00:00:00,2014-02-28 00:00:00,100.0,AMBER,planning:operational(2014-12-10)|queue_pct:26%|no_ecr_match|no_ch_record,MEDIUM,"Consented or progressing, active SPV, good queue position at Indian Queens S.G.P., but no registered charges — pre-FID. Developer may be seeking capital or a co-development partner. Path B (co-location partnership) is the natural fit: nuclear provides capital and offtake anchor, developer provides planning and connection. 40 MW.",2026-05-07T19:15:52,06/12/2020,25/11/2020,23/04/2020,Gate 2
136,G2-0136,Bushbury D 132kV,West Midlands,Solar,49.9,49.9,1.0,177,0.2857142857142857,,,02/02/2027,,16/09/2020,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),, dabih solar ltd,ST19 5RA,52.72763,-2.13253,Preston Hill Farm,Stafford,data not available,2026-10-05 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,13033257,active,2020-11-20,2025-08-27,True,3,DABIH SOLAR LTD,100.0,False,"repd_ref    C3224
repd_ref     1980
repd_ref      NaN
Name: 1575, dtype: object",Planning Permission Expired,Wychavon,Solar Planning,Hereford and Worcester,West Midlands,WR8 9ES,,,,,100.0,GREEN,planning:Planning Permission Expired|spv:active|charges:3registered|queue_pct:29%,LOW,GREEN with registered charges at Bushbury D 132kV — project is at or near FID. Real competition for grid capacity. A voluntary exit would price near full value; not a distressed opportunity. Track as a competitor.,2026-05-07T19:15:52,21/09/2020,27/08/2020,24/04/2020,Gate 2
137,G2-0137,EAST CLAYDON 132KV S STN,East Midlands,Solar,35.5,25,1.0,177,0.375,,,31/12/2026,,18/11/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE, eeb32 ltd,MK17 0PG,51.96615,-0.84411,data not available,data not available,data not available,2027-01-04 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,11780129,active,2019-01-22,2026-01-12,True,1,EEB32 LIMITED,81.8,False,"repd_ref    C1244
repd_ref     1528
repd_ref      NaN
Name: 1222, dtype: object",Operational,North Kesteven,Octopus Investments,Lincolnshire,East Midlands,NG32 3RN,,,2014-07-29 00:00:00,,100.0,GREEN,planning:operational(2014-07-29)|spv:active|charges:1registered|queue_pct:38%,LOW,GREEN with registered charges at EAST CLAYDON 132KV S STN — project is at or near FID. Real competition for grid capacity. A voluntary exit would price near full value; not a distressed opportunity. Track as a competitor.,2026-05-07T19:15:52,23/11/2021,27/07/2020,24/04/2020,Gate 2
138,G2-0138,RATCLIFFE ON SOAR 132kV S STN,East Midlands,Solar,49.9,49.9,1.0,177,0.17857142857142858,,,04/06/2026,,01/11/2020,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),, boultbee brooks (renewables costock)ltd,LE12 6YP,52.83234,-1.14952,Wysall Road,Nottinghamshire,data not available,2027-06-03 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,13497118,active,2021-07-06,2025-12-14,True,3,BOULTBEE BROOKS (CASTLE PARK) LIMITED,68.4,False,"repd_ref    C3242
repd_ref     2199
repd_ref      NaN
Name: 1782, dtype: object",Planning Permission Expired,North Kesteven,Hazel Capital LLP,Lincolnshire,East Midlands,LN4 3PQ,,,,,100.0,GREEN,planning:Planning Permission Expired|spv:active|charges:3registered|queue_pct:18%,LOW,GREEN with registered charges at RATCLIFFE ON SOAR 132kV S STN — project is at or near FID. Real competition for grid capacity. A voluntary exit would price near full value; not a distressed opportunity. Track as a competitor.,2026-05-07T19:15:52,06/11/2020,02/10/2020,24/04/2020,Gate 2
139,G2-0139,Alverdiscott S.G.P.,South West,Solar,35.2,32,1.0,182,0.2,,,30/06/2026,,01/12/2020,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),TRUE,Highwith solar limited,PL15 8UB,51.02113,-3.99457,data not available,data not available,data not available,2027-02-24 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),gsp,13043263,active,2020-11-25,2025-11-20,False,0,HIGHWITH SOLAR LIMITED,100.0,False,"repd_ref    C0447
repd_ref     1630
repd_ref      NaN
Name: 1315, dtype: object",Operational,Cornwall,Equitix,Cornwall,South West,PL15 8LY,,,2014-12-10 00:00:00,2014-02-28 00:00:00,100.0,GREEN,planning:operational(2014-12-10)|spv:active|queue_pct:20%,MEDIUM,"GREEN (consented, active SPV, good queue) but pre-FID — no registered charges yet. Project is real and progressing but not yet at financial close. A co-development or offtake partnership (Path B) could be attractive to both sides: nuclear baseload + data centre demand provides a stronger bankability case than merchant BESS or solar alone. 35 MW at Alverdiscott S.G.P..",2026-05-07T19:15:52,06/12/2020,13/11/2020,20/05/2020,Gate 2
140,G2-0140,BICKER FEN 132kV S STN,East Midlands,Solar,51.8,70,1.0,183,0.13636363636363635,,,19/09/2025,,01/06/2021,Protection Clause 1: Projects contracted to connect by end 2026 (CMP435),, low carbon solar park 38 limited,NG32 2DF,52.94741,-0.58334,Barkston Heath,Lincolnshire,data not available,2026-10-28 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,14442723,active,2022-10-25,2025-10-23,False,0,LOW CARBON SOLAR PARK 38 LIMITED,100.0,False,"repd_ref    C3242
repd_ref     2199
repd_ref      NaN
Name: 1782, dtype: object",Planning Permission Expired,North Kesteven,Hazel Capital LLP,Lincolnshire,East Midlands,LN4 3PQ,,,,,100.0,GREEN,planning:Planning Permission Expired|spv:active|queue_pct:14%,MEDIUM,"GREEN (consented, active SPV, good queue) but pre-FID — no registered charges yet. Project is real and progressing but not yet at financial close. A co-development or offtake partnership (Path B) could be attractive to both sides: nuclear baseload + data centre demand provides a stronger bankability case than merchant BESS or solar alone. 52 MW at BICKER FEN 132kV S STN.",2026-05-07T19:15:52,06/06/2021,03/11/2020,22/05/2020,Gate 2
